account_age_days,transaction_amount,hour,weekday,month,is_high_value,transaction_amount_log,channel_Atm,channel_Mobile,channel_Pos,channel_Web,kyc_verified_No,kyc_verified_Yes,is_fraud
1075,242565,5,5,8,1,12.399029117277967,False,False,True,False,0,1,0
191,3661,13,4,8,0,8.205764725234456,False,False,True,False,0,1,0
2074,9109,19,6,8,0,9.117127990254003,False,True,False,False,0,1,0
1185,3593,15,4,8,0,8.187021067343505,False,True,False,False,0,1,0
493,3031,12,0,8,0,8.016977746762262,False,False,True,False,0,1,0
2367,6895,15,6,8,0,8.83869681234353,False,False,False,True,0,1,0
430,15166,18,4,8,0,9.626877294051397,False,False,True,False,0,1,0
769,5094,8,3,8,0,8.536014945656826,False,False,False,True,0,1,0
1391,11856,21,5,8,0,9.380673689458071,False,False,True,False,0,1,0
2948,19526,16,0,8,0,9.879553402240496,False,False,False,True,0,1,0
179,11204,5,6,8,0,9.324115386235027,False,False,False,True,0,1,0
317,10844,9,5,8,0,9.291459423260974,False,True,False,False,1,0,0
1009,5423,23,3,8,0,8.598588829620232,False,False,True,False,0,1,0
2419,8616,14,6,8,0,9.061492275239766,False,False,False,True,0,1,0
180,5668,20,3,8,0,8.642768014324304,False,False,False,True,0,1,0
842,6803,18,5,8,0,8.825265953515752,True,False,False,False,0,1,0
291,2813,12,3,8,0,7.942362237674335,False,False,False,True,0,1,0
1977,5798,2,3,8,0,8.66544076787644,False,True,False,False,1,0,0
937,201228,23,5,8,1,12.21219884201011,False,True,False,False,1,0,0
1972,95643,0,2,8,1,11.468388244202492,False,False,False,True,1,0,1
2043,5914,14,6,8,0,8.685246776412487,False,True,False,False,0,1,0
161,11566,20,6,8,0,9.355911495295402,False,False,False,True,1,0,0
591,5450,17,1,8,0,8.603554357064281,False,False,False,True,0,1,0
60,9755,5,6,8,0,9.18563775933581,True,False,False,False,0,1,0
112,6657,18,2,8,0,8.80357441813497,True,False,False,False,0,1,0
1417,11363,12,6,8,0,9.338205742974079,False,True,False,False,0,1,0
2218,2317,23,0,8,0,7.748460023899697,False,False,False,True,1,0,0
1455,273518,8,1,8,1,12.519126368266722,True,False,False,False,0,1,0
2734,32029,2,6,8,0,10.374428242603203,True,False,False,False,0,1,0
2858,15454,5,1,8,0,9.645687854566217,False,True,False,False,0,1,0
1685,5555,18,6,8,0,8.622633703874234,False,False,True,False,0,1,0
881,19275,14,6,8,0,9.866616077760224,False,False,True,False,1,0,0
1650,9340,23,3,8,0,9.14216859187285,False,False,True,False,0,1,0
286,12903,22,0,8,0,9.465292619805044,False,True,False,False,0,1,0
819,11711,11,4,8,0,9.368369236201092,True,False,False,False,0,1,0
1070,34997,10,5,8,0,10.463046195981693,False,False,False,True,0,1,0
2335,20701,12,5,8,0,9.937985592943695,False,False,False,True,0,1,0
221,7915,13,0,8,0,8.976641306722456,True,False,False,False,0,1,0
1947,168701,7,1,8,1,12.035889123828337,False,True,False,False,0,1,0
2029,18492,23,0,8,0,9.825147561084876,False,False,False,True,0,1,0
1476,8403,4,3,8,0,9.036463061964891,False,False,True,False,0,1,0
2216,4197,1,0,8,0,8.342363500380579,True,False,False,False,0,1,0
1961,38042,22,1,8,0,10.54647237790301,False,True,False,False,0,1,0
131,9183,20,4,8,0,9.125218118559348,False,False,False,True,0,1,0
204,11434,17,6,8,0,9.344434106456882,False,True,False,False,0,1,0
1731,215147,18,2,8,1,12.279081442383427,False,False,False,True,0,1,0
1815,8660,20,1,8,0,9.066585468331045,False,False,False,True,1,0,0
68,4609,18,4,8,0,8.435983135990694,False,True,False,False,0,1,0
820,8684,19,5,8,0,9.069352678675205,False,False,False,True,0,1,0
636,10615,18,2,8,0,9.270117576012044,False,False,False,True,0,1,0
1201,140595,6,3,8,1,11.853645808451873,False,False,False,True,0,1,1
2967,2473,10,5,8,0,7.813591552952433,False,False,True,False,0,1,0
736,20179,14,5,8,0,9.9124472939076,False,False,False,True,0,1,0
2004,7599,4,4,8,0,8.935903526274423,False,False,False,True,0,1,0
2076,5403,20,5,8,0,8.59489469908009,False,False,True,False,1,0,0
1576,5675,14,5,8,0,8.644002038279933,False,True,False,False,0,1,0
2713,3283,11,0,8,0,8.096817470572319,False,False,False,True,1,0,0
842,8630,6,5,8,0,9.063115652219658,False,True,False,False,0,1,0
2137,12771,7,6,8,0,9.455010553834672,False,True,False,False,0,1,0
1750,5121,16,6,8,0,8.541300266759471,False,True,False,False,0,1,0
152,8992,19,4,8,0,9.104201775914515,False,True,False,False,0,1,0
1614,169342,23,5,8,1,12.039681522877304,False,True,False,False,0,1,0
2416,12480,14,0,8,0,9.431962766918454,False,False,False,True,0,1,0
662,11254,18,2,8,0,9.328567753340833,False,False,False,True,0,1,0
2726,5895,2,5,8,0,8.682029433869172,False,False,False,True,0,1,0
32,11038,19,4,8,0,9.309189736018352,True,False,False,False,0,1,1
488,20055,14,5,8,0,9.90628363983813,False,True,False,False,0,1,0
2339,5975,9,0,8,0,8.695506726812653,False,True,False,False,0,1,0
1654,9441,2,4,8,0,9.152923101106232,False,True,False,False,0,1,0
2466,3547,8,3,8,0,8.17413934342947,False,True,False,False,0,1,0
781,5260,16,2,8,0,8.568076401730806,False,False,False,True,0,1,0
1276,7018,6,3,8,0,8.856376036730422,False,False,False,True,0,1,0
1230,17352,7,6,8,0,9.761520681090504,False,False,False,True,0,1,0
1380,3440,6,5,8,0,8.14351740579748,False,True,False,False,0,1,0
186,4531,2,3,8,0,8.418918622147897,True,False,False,False,1,0,0
2485,3824,9,0,8,0,8.249313746260636,False,True,False,False,1,0,0
1920,170427,15,0,8,1,12.04606819912725,False,False,False,True,0,1,0
2926,4097,11,2,8,0,8.318254328798846,False,False,True,False,0,1,0
2133,10972,16,0,8,0,9.3031929889908,True,False,False,False,1,0,0
2262,7029,3,5,8,0,8.857941984804711,True,False,False,False,0,1,0
1970,8709,22,6,8,0,9.072227069846548,False,False,True,False,1,0,0
2662,3935,0,3,8,0,8.277920258172143,False,False,False,True,0,1,0
117,5378,18,3,8,0,8.590257762273243,False,False,False,True,0,1,0
2600,4556,14,6,8,0,8.424419791263883,False,False,False,True,0,1,0
948,5212,11,3,8,0,8.558910784768106,True,False,False,False,0,1,0
313,8632,15,2,8,0,9.063347348235522,True,False,False,False,0,1,0
1189,125998,1,2,8,1,11.744029249394185,True,False,False,False,1,0,0
1915,39633,4,5,8,0,10.587442614727157,False,False,False,True,1,0,0
2934,275670,16,4,8,1,12.526963404682126,True,False,False,False,0,1,0
239,16972,20,1,8,0,9.739379125161532,False,False,False,True,0,1,0
2463,27169,7,4,8,0,10.209868702420394,False,True,False,False,0,1,0
2160,3399,11,6,8,0,8.131530710604252,False,False,True,False,0,1,0
840,14464,12,3,8,0,9.579487217410236,False,True,False,False,1,0,1
2563,16878,1,0,8,0,9.733825524688928,False,False,True,False,0,1,0
15,1796,0,2,8,0,7.493873886783559,False,False,False,True,0,1,0
2942,6258,17,5,8,0,8.7417757069247,False,True,False,False,1,0,0
2694,9444,11,5,8,0,9.15324077993561,False,True,False,False,1,0,0
1494,9226,20,6,8,0,9.129889247578555,False,False,False,True,0,1,0
1992,17294,15,1,8,0,9.758172721371269,False,True,False,False,0,1,0
1180,9179,14,5,8,0,9.124782483614537,False,True,False,False,0,1,0
2741,19335,11,2,8,0,9.869723922383319,False,False,False,True,0,1,0
207,71517,6,5,8,1,11.177704445250573,False,True,False,False,0,1,0
2690,2614,21,4,8,0,7.869019376499023,False,True,False,False,0,1,0
2707,192350,22,4,8,1,12.167077107023179,False,True,False,False,0,1,0
1716,189631,14,3,8,1,12.152840630933238,False,True,False,False,0,1,1
1739,3440,2,5,8,0,8.14351740579748,True,False,False,False,0,1,0
206,288894,9,0,8,1,12.573818579277905,False,True,False,False,0,1,1
1603,7102,0,1,8,0,8.86827250899781,False,False,False,True,0,1,0
2380,3982,5,4,8,0,8.289790583181643,False,False,True,False,1,0,1
1216,8593,3,5,8,0,9.058819564334941,False,True,False,False,0,1,0
1192,17010,14,0,8,0,9.741615472609583,True,False,False,False,0,1,0
2078,9007,17,4,8,0,9.105868350379472,False,False,True,False,0,1,0
1273,6843,18,5,8,0,8.831127635012084,False,False,True,False,0,1,0
1340,8264,8,2,8,0,9.019785010255125,True,False,False,False,0,1,0
2277,4050,19,1,8,0,8.30671904320269,False,False,False,True,0,1,0
2019,13992,5,3,8,0,9.546312483555713,False,True,False,False,0,1,0
1474,27979,8,5,8,0,10.239245248219472,False,True,False,False,0,1,0
2866,14494,6,6,8,0,9.581559041355757,False,False,False,True,1,0,0
2295,17044,0,0,8,0,9.743612184572003,False,False,False,True,1,0,0
2902,11772,12,6,8,0,9.373564053078196,False,True,False,False,0,1,0
997,6407,0,6,8,0,8.765302488748196,False,False,False,True,0,1,0
2530,10333,13,5,8,0,9.24319470884713,False,True,False,False,0,1,0
1960,6331,9,4,8,0,8.753371421000903,False,True,False,False,1,0,1
633,5677,0,0,8,0,8.644354337032917,False,False,False,True,0,1,0
2417,4364,7,3,8,0,8.381373468273702,False,True,False,False,0,1,0
2477,5528,6,1,8,0,8.617762246337932,False,True,False,False,0,1,0
1489,7810,18,0,8,0,8.963288275610298,False,True,False,False,0,1,0
320,3636,4,3,8,0,8.19891444498699,False,False,False,True,0,1,0
1541,4536,17,6,8,0,8.420021279663963,False,False,True,False,0,1,0
1634,10011,23,3,8,0,9.211539652551664,True,False,False,False,0,1,0
576,7728,13,2,8,0,8.952734767106872,True,False,False,False,0,1,0
1271,8115,14,4,8,0,9.001592700945706,False,False,False,True,0,1,0
1250,34187,5,6,8,0,10.439629984285908,True,False,False,False,0,1,1
2872,9360,5,6,8,0,9.144307401371744,False,False,False,True,0,1,0
2537,26653,8,1,8,0,10.190694512139672,False,True,False,False,1,0,0
148,175287,10,0,8,1,12.074185614487517,True,False,False,False,0,1,0
1071,6307,19,4,8,0,8.74957394808293,False,False,False,True,0,1,0
2500,127624,23,4,8,1,11.756851555466966,False,False,False,True,0,1,0
2819,10476,10,3,8,0,9.256937657352966,False,True,False,False,1,0,0
1167,5005,16,5,8,0,8.518392471991719,False,True,False,False,0,1,0
1744,13665,10,2,8,0,9.522666275340724,False,True,False,False,0,1,1
1359,242342,1,0,8,1,12.398109357010698,False,False,False,True,0,1,1
1053,35596,14,3,8,0,10.480016643626312,False,False,False,True,0,1,0
880,6568,0,4,8,0,8.790116892892472,False,True,False,False,0,1,0
1773,10208,18,0,8,0,9.231024963169016,False,False,False,True,0,1,1
476,6997,3,6,8,0,8.853379672927634,False,False,True,False,0,1,0
60,295368,16,3,8,1,12.595980701121658,False,True,False,False,0,1,0
2948,6146,4,0,8,0,8.72371943690701,False,False,False,True,0,1,0
2505,12558,9,6,8,0,9.438192819018127,False,False,False,True,0,1,0
2444,7716,1,2,8,0,8.951180966457603,False,False,False,True,1,0,0
643,6981,7,3,8,0,8.851090687664982,False,False,False,True,0,1,0
1747,9585,11,1,8,0,9.168058979719577,False,False,False,True,0,1,0
776,266622,13,2,8,1,12.49359095457346,False,False,True,False,0,1,0
291,7057,18,4,8,0,8.861917004235215,False,True,False,False,0,1,0
2594,86360,18,6,8,1,11.366291463996626,False,False,False,True,0,1,0
2018,88001,14,1,8,1,11.38511482047481,False,False,True,False,0,1,0
2655,6635,17,4,8,0,8.800264651310336,False,False,False,True,1,0,0
2981,10528,11,6,8,0,9.26188863385676,True,False,False,False,0,1,0
1447,3929,13,0,8,0,8.276394704863307,False,True,False,False,0,1,0
1526,19623,8,4,8,0,9.884508585938326,False,False,False,True,0,1,0
1453,6268,11,3,8,0,8.743372131273969,False,True,False,False,1,0,0
1318,13511,22,6,8,0,9.511333458487636,False,False,True,False,1,0,0
334,5546,19,6,8,0,8.621012520055235,False,False,True,False,0,1,0
731,16201,15,5,8,0,9.692889970390437,False,True,False,False,0,1,0
1312,7534,7,3,8,0,8.927314111060596,False,False,False,True,0,1,0
194,10008,2,4,8,0,9.211239967219019,False,True,False,False,0,1,0
1254,71634,4,0,8,1,11.179339060327473,False,True,False,False,0,1,0
216,90282,5,0,8,1,11.410704460330631,False,False,False,True,0,1,0
1321,6609,9,0,8,0,8.796338932845732,False,True,False,False,0,1,0
1234,203566,15,3,8,1,12.22375046800698,False,False,False,True,1,0,1
2868,7092,6,5,8,0,8.866863661202087,True,False,False,False,0,1,0
1054,14318,13,4,8,0,9.569342605674006,False,False,False,True,0,1,0
2069,11108,1,1,8,0,9.315510869581722,False,False,True,False,0,1,0
2086,99557,6,0,8,1,11.508495667890843,False,False,False,True,0,1,0
2110,12296,7,0,8,0,9.417110609172447,False,True,False,False,0,1,0
884,29023,22,3,8,0,10.275878352914862,False,True,False,False,0,1,0
2956,4050,18,3,8,0,8.30671904320269,False,True,False,False,0,1,0
392,83367,12,5,8,1,11.331019821672264,False,False,True,False,1,0,0
1047,5853,5,4,8,0,8.674880467251832,False,False,False,True,0,1,0
2745,2591,7,3,8,0,7.860185057472165,False,True,False,False,0,1,0
2649,14363,19,3,8,0,9.572480355345974,False,True,False,False,0,1,0
76,5629,3,6,8,0,8.635864721133736,False,False,False,True,0,1,0
2959,5043,1,6,8,0,8.52595469708481,False,True,False,False,0,1,0
1409,7964,12,5,8,0,8.98281222234415,False,False,False,True,0,1,0
562,2490,21,4,8,0,7.820439515262181,False,False,False,True,1,0,0
2895,2534,9,4,8,0,7.837948916025283,False,False,False,True,0,1,0
1537,12085,8,2,8,0,9.399803036921504,False,False,False,True,0,1,0
730,22866,2,0,8,0,10.037450102199095,False,False,False,True,0,1,0
1614,7333,14,0,8,0,8.900276348631271,False,False,False,True,0,1,0
2222,4582,19,0,8,0,8.430109084509125,False,True,False,False,0,1,0
1695,26163,23,3,8,0,10.172139699081104,False,False,False,True,0,1,0
2344,7657,0,1,8,0,8.943506132037239,False,False,False,True,0,1,0
2327,9253,2,2,8,0,9.132811169466946,True,False,False,False,0,1,0
324,4905,19,1,8,0,8.498214224818435,False,True,False,False,0,1,0
1957,125754,23,4,8,1,11.742090848602933,False,False,False,True,0,1,0
2129,182990,5,1,8,1,12.117192250286298,False,True,False,False,1,0,1
260,10681,14,4,8,0,9.276315360899716,False,False,False,True,0,1,0
1885,7414,10,3,8,0,8.911260254572033,False,False,False,True,0,1,0
1971,161240,16,5,8,1,11.990655419146874,False,False,False,True,0,1,0
1926,260927,4,0,8,1,12.471999786178925,False,False,True,False,0,1,0
1100,158941,17,6,8,1,11.976294634779793,False,False,False,True,1,0,0
920,35309,10,6,8,0,10.471921488922431,False,False,False,True,0,1,0
959,7005,12,4,8,0,8.854522203757432,False,True,False,False,0,1,0
1573,8464,13,3,8,0,9.043695294567236,True,False,False,False,0,1,0
2563,2680,13,1,8,0,7.893945138235959,False,False,False,True,0,1,0
1737,3166,8,4,8,0,8.06054004653864,True,False,False,False,0,1,0
2803,62756,19,6,8,1,11.04702540455723,True,False,False,False,1,0,0
2260,3433,7,0,8,0,8.141481041457421,False,False,True,False,0,1,0
1130,6576,2,6,8,0,8.79133399330135,False,False,True,False,0,1,0
1331,66592,10,6,8,1,11.106354745899447,False,False,False,True,0,1,0
1126,9769,11,3,8,0,9.187071745036828,False,True,False,False,0,1,0
2320,67702,20,5,8,1,11.122885771064801,False,False,True,False,0,1,0
2999,9929,14,0,8,0,9.203315757039219,False,True,False,False,1,0,0
692,21667,6,3,8,0,9.98359179677779,False,False,False,True,0,1,0
2690,6325,16,0,8,0,8.752423403865594,False,True,False,False,0,1,0
2051,10277,17,0,8,0,9.237760967552175,False,False,False,True,1,0,0
859,97147,1,4,8,1,11.483990867872112,True,False,False,False,0,1,1
2709,8940,7,2,8,0,9.098402718735318,False,True,False,False,0,1,0
729,3097,8,4,8,0,8.038512020976814,False,False,True,False,1,0,0
416,3910,1,1,8,0,8.271548374755515,False,False,False,True,0,1,0
167,11376,7,5,8,0,9.339349052539717,False,False,True,False,0,1,0
816,238078,13,4,8,1,12.380357830349226,False,True,False,False,0,1,0
2085,10757,17,5,8,0,9.283404942833188,False,False,True,False,0,1,0
2972,61358,7,0,8,1,11.024497138646277,False,True,False,False,0,1,0
2230,4033,14,4,8,0,8.302513718514158,False,False,False,True,0,1,0
2949,10011,18,0,8,0,9.211539652551664,False,False,False,True,0,1,0
2932,17682,19,1,8,0,9.780359005054978,False,True,False,False,1,0,0
2238,62992,7,0,8,1,11.050778888089262,False,False,False,True,0,1,0
684,9950,12,4,8,0,9.205428327615163,False,True,False,False,0,1,0
2904,13197,5,3,8,0,9.487820581943367,False,True,False,False,0,1,0
986,3830,0,4,8,0,8.25088114470065,False,False,True,False,1,0,0
1426,10687,11,5,8,0,9.276876895776427,False,True,False,False,0,1,0
338,9050,14,6,8,0,9.11063052782717,False,False,False,True,0,1,0
646,10611,8,1,8,0,9.26974071525763,False,False,False,True,0,1,0
1909,16322,18,5,8,0,9.700330435154035,False,False,False,True,0,1,0
188,9305,14,4,8,0,9.138414632404594,False,True,False,False,0,1,0
1624,14744,12,6,8,0,9.598659321249377,False,True,False,False,0,1,0
1083,35048,1,4,8,0,10.464502361385257,False,False,True,False,0,1,0
2334,26184,3,3,8,0,10.172942006713589,False,False,True,False,0,1,0
1992,254364,11,1,8,1,12.446525522366946,False,True,False,False,0,1,0
878,4555,3,6,8,0,8.424200324567073,False,False,False,True,1,0,0
2949,298669,13,0,8,1,12.607094563940963,False,False,True,False,0,1,0
2080,170686,0,2,8,1,12.047586748881855,False,False,False,True,0,1,0
771,4245,11,2,8,0,8.353732642263202,True,False,False,False,0,1,0
340,12503,12,3,8,0,9.433803872101313,False,False,False,True,0,1,0
111,9031,18,2,8,0,9.108529105829499,False,False,False,True,0,1,0
980,3174,0,5,8,0,8.063062911326792,False,False,False,True,0,1,0
506,292207,1,3,8,1,12.585221156431823,False,True,False,False,0,1,0
302,4342,12,2,8,0,8.376320632534823,False,True,False,False,0,1,0
2489,3704,22,0,8,0,8.217438537730187,False,False,False,True,0,1,0
588,17677,10,1,8,0,9.780076207620894,False,False,False,True,0,1,0
2145,5568,23,4,8,0,8.624970783589669,True,False,False,False,0,1,0
564,22377,12,1,8,0,10.015833612367667,False,False,False,True,0,1,0
2434,12160,22,3,8,0,9.405989388981,False,True,False,False,0,1,1
2193,4589,19,2,8,0,8.431635303054591,False,False,True,False,0,1,0
1609,9457,2,5,8,0,9.15461622320382,False,True,False,False,0,1,0
2669,24474,1,2,8,0,10.105407467398711,False,False,True,False,0,1,0
1889,8524,18,1,8,0,9.050758302151717,False,True,False,False,0,1,0
127,9141,17,2,8,0,9.12063445889169,False,False,True,False,0,1,1
2316,52078,1,1,8,1,10.860517075469227,False,False,False,True,1,0,0
1446,214697,9,2,8,1,12.276987668499777,False,False,False,True,1,0,0
2092,4039,14,5,8,0,8.303999970955196,False,False,False,True,1,0,1
1844,5813,13,5,8,0,8.668024081118821,False,True,False,False,0,1,1
2615,221241,16,5,8,1,12.307012404024363,False,False,False,True,0,1,0
1742,8312,20,2,8,0,9.025575833531088,False,True,False,False,1,0,0
1384,113004,0,3,8,1,11.635187344503183,False,True,False,False,1,0,0
2746,8673,8,4,8,0,9.068085324395312,False,False,False,True,0,1,0
1975,4534,15,0,8,0,8.419580362549237,False,True,False,False,0,1,0
668,11191,14,3,8,0,9.322954516345318,True,False,False,False,1,0,1
1289,10976,10,0,8,0,9.303557453687317,False,True,False,False,0,1,0
1810,12572,5,5,8,0,9.439306936593182,False,True,False,False,0,1,0
2076,25573,21,3,8,0,10.149331489371114,False,True,False,False,0,1,0
349,3048,11,0,8,0,8.022568946988255,False,True,False,False,0,1,0
2973,297110,19,3,8,1,12.601861085336157,False,False,False,True,0,1,0
977,28054,10,1,8,0,10.241922148185072,False,False,False,True,0,1,0
691,7593,5,6,8,0,8.935113740791747,False,True,False,False,1,0,0
1757,6520,19,2,8,0,8.782783017393202,False,False,False,True,0,1,0
1021,4372,10,4,8,0,8.38320455141292,False,True,False,False,1,0,1
929,7239,13,6,8,0,8.887376485379763,True,False,False,False,0,1,0
1276,8222,21,5,8,0,9.014690384970896,False,False,False,True,0,1,0
2819,7453,10,2,8,0,8.916506080039204,False,False,False,True,0,1,0
2216,14520,0,4,8,0,9.583351156530737,False,False,True,False,1,0,0
2080,3985,16,2,8,0,8.29054350077274,False,False,True,False,0,1,0
779,220769,6,1,8,1,12.304876714588755,False,True,False,False,0,1,0
1248,6331,20,4,8,0,8.753371421000903,False,True,False,False,0,1,0
651,32158,23,4,8,0,10.378447628282094,False,False,False,True,0,1,0
42,2049,2,0,8,0,7.6255950721324535,False,True,False,False,0,1,1
627,11943,3,5,8,0,9.387984339219026,False,False,False,True,0,1,0
688,6451,6,1,8,0,8.772145439245099,False,False,False,True,1,0,1
1973,3124,19,3,8,0,8.047189562170502,False,False,False,True,0,1,0
201,6078,13,5,8,0,8.712595487748722,False,False,False,True,0,1,0
1029,106857,7,0,8,1,11.579256129259504,False,False,False,True,1,0,0
2493,6226,6,0,8,0,8.736649954872451,False,True,False,False,0,1,0
1819,5101,3,0,8,0,8.537387898701757,False,False,False,True,0,1,0
